"dateTime","value__bpm","value__confidence"
"12/04/21 00:00:03","85","2"
"12/04/21 00:00:08","88","2"
"12/04/21 00:00:13","91","2"
"12/04/21 00:00:18","92","2"
"12/04/21 00:00:28","93","2"
"12/04/21 00:00:33","95","2"
"12/04/21 00:00:43","93","3"
"12/04/21 00:00:48","92","2"
"12/04/21 00:00:53","91","2"
"12/04/21 00:01:03","92","2"
"12/04/21 00:01:08","93","2"
"12/04/21 00:01:13","94","2"
"12/04/21 00:01:18","93","2"
"12/04/21 00:01:23","91","2"
"12/04/21 00:01:28","90","2"
"12/04/21 00:01:43","91","2"
"12/04/21 00:01:48","92","2"
"12/04/21 00:01:53","93","2"
"12/04/21 00:01:58","94","2"
"12/04/21 00:02:03","93","2"
"12/04/21 00:02:08","91","1"
"12/04/21 00:02:13","91","2"
"12/04/21 00:02:23","93","2"
"12/04/21 00:02:28","94","2"
"12/04/21 00:02:38","95","3"
"12/04/21 00:02:43","95","2"
"12/04/21 00:02:48","93","2"
"12/04/21 00:02:53","94","3"
"12/04/21 00:02:58","93","2"
"12/04/21 00:03:03","93","3"
"12/04/21 00:03:08","93","2"
"12/04/21 00:03:13","94","2"
"12/04/21 00:03:23","95","2"
"12/04/21 00:03:28","97","1"
"12/04/21 00:03:33","98","2"
"12/04/21 00:03:38","100","2"
"12/04/21 00:03:43","99","2"
"12/04/21 00:03:48","97","2"
"12/04/21 00:03:53","96","2"
"12/04/21 00:03:58","97","2"
"12/04/21 00:04:13","96","2"
"12/04/21 00:04:18","95","2"
"12/04/21 00:04:33","94","2"
"12/04/21 00:04:48","93","2"
"12/04/21 00:04:58","95","2"
"12/04/21 00:05:03","97","2"
"12/04/21 00:05:08","97","3"
"12/04/21 00:05:18","96","3"
"12/04/21 00:05:23","94","3"
"12/04/21 00:05:28","93","3"
"12/04/21 00:05:33","91","2"
"12/04/21 00:05:43","92","3"
"12/04/21 00:05:48","92","2"
"12/04/21 00:06:03","92","2"
"12/04/21 00:06:18","92","2"
"12/04/21 00:06:23","93","3"
"12/04/21 00:06:28","93","2"
"12/04/21 00:06:38","92","1"
"12/04/21 00:06:43","94","1"
"12/04/21 00:06:48","96","1"
"12/04/21 00:06:53","95","3"
"12/04/21 00:07:03","94","3"
"12/04/21 00:07:08","95","1"
"12/04/21 00:07:18","96","3"
"12/04/21 00:07:23","97","3"
"12/04/21 00:07:28","97","2"
"12/04/21 00:07:33","96","3"
"12/04/21 00:07:43","97","2"
"12/04/21 00:07:58","97","2"
"12/04/21 00:08:03","97","1"
"12/04/21 00:08:08","96","1"
"12/04/21 00:08:13","96","2"
"12/04/21 00:08:28","95","2"
"12/04/21 00:08:38","94","2"
"12/04/21 00:08:43","95","2"
"12/04/21 00:08:48","97","2"
"12/04/21 00:08:53","96","2"
"12/04/21 00:08:58","94","2"
"12/04/21 00:09:08","95","2"
"12/04/21 00:09:13","96","2"
"12/04/21 00:09:18","97","2"
"12/04/21 00:09:28","94","2"
"12/04/21 00:09:33","93","2"
"12/04/21 00:09:48","93","2"
"12/04/21 00:10:03","93","2"
"12/04/21 00:10:13","91","2"
"12/04/21 00:10:28","91","2"
"12/04/21 00:10:43","92","2"
"12/04/21 00:10:58","92","2"
"12/04/21 00:11:03","94","2"
"12/04/21 00:11:08","97","3"
"12/04/21 00:11:13","97","2"
"12/04/21 00:11:18","94","2"
"12/04/21 00:11:23","93","2"
"12/04/21 00:11:38","93","2"
"12/04/21 00:11:43","94","2"
"12/04/21 00:11:48","95","2"
"12/04/21 00:11:53","96","2"
"12/04/21 00:11:58","96","1"
"12/04/21 00:12:03","97","1"
"12/04/21 00:12:13","96","1"
"12/04/21 00:12:18","96","2"
"12/04/21 00:12:23","95","2"
"12/04/21 00:12:28","95","1"
"12/04/21 00:12:33","95","1"
"12/04/21 00:12:38","95","2"
"12/04/21 00:12:43","97","1"
"12/04/21 00:12:48","98","1"
"12/04/21 00:12:53","100","1"
"12/04/21 00:13:03","101","1"
"12/04/21 00:13:08","98","1"
"12/04/21 00:13:13","95","1"
"12/04/21 00:13:18","96","2"
"12/04/21 00:13:28","94","3"
"12/04/21 00:13:33","92","3"
"12/04/21 00:13:38","90","3"
"12/04/21 00:13:48","92","3"
"12/04/21 00:13:53","92","2"
"12/04/21 00:14:03","92","1"
"12/04/21 00:14:08","95","1"
"12/04/21 00:14:13","97","2"
"12/04/21 00:14:23","96","2"
"12/04/21 00:14:28","97","2"
"12/04/21 00:14:33","99","2"
"12/04/21 00:14:38","98","2"
"12/04/21 00:14:43","98","1"
"12/04/21 00:14:48","100","1"
"12/04/21 00:14:53","99","1"
"12/04/21 00:14:58","98","1"
"12/04/21 00:15:03","97","1"
"12/04/21 00:15:08","96","1"
"12/04/21 00:15:13","96","1"
"12/04/21 00:15:18","97","2"
"12/04/21 00:15:23","99","3"
"12/04/21 00:15:28","101","2"
"12/04/21 00:15:33","99","2"
"12/04/21 00:15:38","98","2"
"12/04/21 00:15:43","99","1"
"12/04/21 00:15:48","100","1"
"12/04/21 00:15:58","99","1"
"12/04/21 00:16:03","97","1"
"12/04/21 00:16:08","96","1"
"12/04/21 00:16:18","100","1"
"12/04/21 00:16:23","101","2"
"12/04/21 00:16:28","100","1"
"12/04/21 00:16:33","102","1"
"12/04/21 00:16:48","103","1"
"12/04/21 00:16:53","104","1"
"12/04/21 00:16:58","105","1"
"12/04/21 00:17:03","108","1"
"12/04/21 00:17:08","109","1"
"12/04/21 00:17:13","110","1"
"12/04/21 00:17:18","112","1"
"12/04/21 00:17:23","113","1"
"12/04/21 00:17:28","120","1"
"12/04/21 00:17:43","118","1"
"12/04/21 00:17:48","115","1"
"12/04/21 00:17:53","118","1"
"12/04/21 00:17:58","119","1"
"12/04/21 00:18:03","120","1"
"12/04/21 00:18:08","124","1"
"12/04/21 00:18:13","126","2"
"12/04/21 00:18:18","125","1"
"12/04/21 00:18:23","124","1"
"12/04/21 00:18:33","120","1"
"12/04/21 00:18:38","121","1"
"12/04/21 00:18:43","118","1"
"12/04/21 00:18:48","116","1"
"12/04/21 00:18:58","115","1"
"12/04/21 00:19:03","113","1"
"12/04/21 00:19:13","112","1"
"12/04/21 00:19:18","114","1"
"12/04/21 00:19:23","112","1"
"12/04/21 00:19:28","109","1"
"12/04/21 00:19:33","111","1"
"12/04/21 00:19:38","110","1"
"12/04/21 00:19:43","109","1"
"12/04/21 00:19:48","108","1"
"12/04/21 00:19:53","106","2"
"12/04/21 00:19:58","105","2"
"12/04/21 00:20:03","103","2"
"12/04/21 00:20:08","101","1"
"12/04/21 00:20:13","99","1"
"12/04/21 00:20:23","100","1"
"12/04/21 00:20:33","105","1"
"12/04/21 00:20:38","105","2"
"12/04/21 00:20:43","108","1"
"12/04/21 00:20:48","107","1"
"12/04/21 00:20:53","106","1"
"12/04/21 00:21:03","109","1"
"12/04/21 00:21:08","112","1"
"12/04/21 00:21:18","111","1"
"12/04/21 00:21:23","109","1"
"12/04/21 00:21:33","110","1"
"12/04/21 00:21:38","109","1"
"12/04/21 00:21:48","108","1"
"12/04/21 00:21:53","112","1"
"12/04/21 00:21:58","111","1"
"12/04/21 00:22:03","114","1"
"12/04/21 00:22:08","111","1"
"12/04/21 00:22:13","112","1"
"12/04/21 00:22:28","110","1"
"12/04/21 00:22:33","109","1"
"12/04/21 00:22:43","110","1"
"12/04/21 00:22:53","109","1"
"12/04/21 00:23:03","111","2"
"12/04/21 00:23:08","112","1"
"12/04/21 00:23:13","112","2"
"12/04/21 00:23:18","112","1"
"12/04/21 00:23:23","111","1"
"12/04/21 00:23:28","112","2"
"12/04/21 00:23:33","111","3"
"12/04/21 00:23:38","111","2"
"12/04/21 00:23:48","109","2"
"12/04/21 00:23:53","110","1"
"12/04/21 00:23:58","109","1"
"12/04/21 00:24:03","110","1"
"12/04/21 00:24:08","112","1"
"12/04/21 00:24:13","113","1"
"12/04/21 00:24:28","115","1"
"12/04/21 00:24:38","115","2"
"12/04/21 00:24:53","114","2"
"12/04/21 00:24:58","113","2"
"12/04/21 00:25:03","112","1"
"12/04/21 00:25:08","110","1"
"12/04/21 00:25:13","109","2"
"12/04/21 00:25:18","107","1"
"12/04/21 00:25:23","105","1"
"12/04/21 00:25:28","104","1"
"12/04/21 00:25:33","105","2"
"12/04/21 00:25:38","106","2"
"12/04/21 00:25:43","108","2"
"12/04/21 00:25:53","109","2"
"12/04/21 00:25:58","108","2"
"12/04/21 00:26:03","109","2"
"12/04/21 00:26:18","109","2"
"12/04/21 00:26:23","107","2"
"12/04/21 00:26:28","106","2"
"12/04/21 00:26:33","106","1"
"12/04/21 00:26:38","105","1"
"12/04/21 00:26:53","106","1"
"12/04/21 00:26:58","108","1"
"12/04/21 00:27:03","107","1"
"12/04/21 00:27:08","108","1"
"12/04/21 00:27:13","104","1"
"12/04/21 00:27:18","102","1"
"12/04/21 00:27:23","99","1"
"12/04/21 00:27:28","104","1"
"12/04/21 08:56:07","90","0"
"12/04/21 08:56:12","80","0"
"12/04/21 08:56:17","83","0"
"12/04/21 08:56:22","87","1"
"12/04/21 08:56:27","90","1"
"12/04/21 08:56:32","92","1"
"12/04/21 08:56:42","93","1"
"12/04/21 08:56:47","88","1"
"12/04/21 08:56:52","86","1"
"12/04/21 08:57:07","83","1"
"12/04/21 08:57:12","79","1"
"12/04/21 08:57:17","81","1"
"12/04/21 08:57:22","86","1"
"12/04/21 08:57:27","87","1"
"12/04/21 08:57:32","90","1"
"12/04/21 08:57:37","88","1"
"12/04/21 08:57:42","91","1"
"12/04/21 08:57:47","87","1"
"12/04/21 08:57:57","82","1"
"12/04/21 08:58:02","80","1"
"12/04/21 08:58:07","78","1"
"12/04/21 08:58:20","81","0"
"12/04/21 08:58:25","84","0"
"12/04/21 08:58:35","86","1"
"12/04/21 08:58:40","92","1"
"12/04/21 08:58:45","93","1"
"12/04/21 08:58:55","85","1"
"12/04/21 08:59:00","81","1"
"12/04/21 08:59:05","77","1"
"12/04/21 08:59:20","77","3"
"12/04/21 08:59:25","79","1"
"12/04/21 08:59:40","78","1"
"12/04/21 08:59:46","78","1"
"12/04/21 08:59:51","79","1"
"12/04/21 08:59:56","78","1"
"12/04/21 09:00:11","79","2"
"12/04/21 09:00:16","80","1"
"12/04/21 09:00:26","81","2"
"12/04/21 09:00:31","83","2"
"12/04/21 09:00:36","82","2"
