"dateTime","value__bpm","value__confidence"
"12/03/21 09:45:24","81","0"
"12/03/21 09:45:43","81","0"
"12/03/21 09:45:53","80","1"
"12/03/21 09:45:58","90","1"
"12/03/21 09:46:03","89","1"
"12/03/21 09:46:08","94","1"
"12/03/21 09:46:13","95","1"
"12/03/21 09:46:18","92","1"
"12/03/21 09:46:23","93","1"
"12/03/21 09:46:28","95","1"
"12/03/21 09:46:33","97","1"
"12/03/21 10:15:25","98","0"
"12/03/21 10:15:35","95","1"
"12/03/21 10:15:40","99","1"
"12/03/21 10:15:45","105","1"
"12/03/21 10:15:50","104","1"
"12/03/21 10:15:55","106","1"
"12/03/21 10:16:00","104","1"
"12/03/21 10:16:05","105","1"
"12/03/21 10:16:15","104","1"
"12/03/21 10:16:20","106","1"
"12/03/21 10:16:25","107","1"
"12/03/21 10:16:30","111","1"
"12/03/21 10:16:40","112","1"
"12/03/21 10:16:45","113","1"
"12/03/21 10:16:50","108","1"
"12/03/21 10:16:55","101","1"
"12/03/21 10:27:54","121","0"
"12/03/21 10:27:59","126","0"
"12/03/21 10:28:04","130","1"
"12/03/21 10:28:09","109","1"
"12/03/21 10:28:14","105","1"
"12/03/21 10:28:19","101","1"
"12/03/21 10:28:24","99","1"
"12/03/21 10:28:29","102","1"
"12/03/21 10:28:34","108","1"
"12/03/21 10:28:39","105","1"
"12/03/21 10:28:49","107","1"
"12/03/21 10:28:54","104","1"
"12/03/21 10:28:59","103","1"
"12/03/21 10:29:04","102","1"
"12/03/21 10:29:09","100","1"
"12/03/21 10:29:14","106","1"
"12/03/21 10:29:19","109","1"
"12/03/21 10:29:24","106","1"
"12/03/21 10:29:34","104","1"
"12/03/21 10:29:39","115","1"
"12/03/21 10:29:44","98","1"
"12/03/21 10:29:49","97","1"
"12/03/21 10:29:54","90","1"
"12/03/21 10:29:59","91","1"
"12/03/21 10:30:04","89","1"
"12/03/21 10:30:09","91","1"
"12/03/21 10:30:14","95","1"
"12/03/21 10:30:19","101","1"
"12/03/21 10:30:29","102","1"
"12/03/21 10:30:34","104","1"
"12/03/21 10:30:39","102","1"
"12/03/21 10:30:44","93","1"
"12/03/21 10:30:49","85","1"
"12/03/21 10:30:59","87","1"
"12/03/21 10:31:04","85","1"
"12/03/21 10:31:14","86","1"
"12/03/21 10:31:24","80","1"
"12/03/21 10:31:29","77","1"
"12/03/21 10:31:34","74","1"
"12/03/21 10:31:39","68","1"
"12/03/21 10:31:44","67","1"
"12/03/21 10:31:49","65","1"
"12/03/21 10:31:54","64","1"
"12/03/21 10:31:59","61","1"
"12/03/21 10:32:04","60","1"
"12/03/21 10:32:09","58","1"
"12/03/21 10:32:14","57","1"
"12/03/21 10:32:19","59","1"
"12/03/21 10:32:24","60","1"
"12/03/21 10:32:39","61","1"
"12/03/21 10:32:44","64","1"
"12/03/21 10:32:54","66","1"
"12/03/21 10:32:59","74","1"
"12/03/21 10:33:05","110","1"
"12/03/21 10:33:10","108","1"
"12/03/21 10:33:15","106","1"
"12/03/21 10:33:20","103","1"
"12/03/21 10:33:25","101","1"
"12/03/21 10:33:35","102","1"
"12/03/21 10:33:40","101","1"
"12/03/21 10:33:45","99","1"
"12/03/21 10:34:00","99","1"
"12/03/21 10:34:15","100","1"
"12/03/21 10:34:30","84","1"
"12/03/21 10:34:35","58","1"
"12/03/21 10:34:40","56","1"
"12/03/21 10:34:45","57","1"
"12/03/21 10:34:50","58","1"
"12/03/21 10:34:55","60","1"
"12/03/21 10:35:00","56","1"
"12/03/21 10:35:05","61","1"
"12/03/21 10:35:10","60","1"
"12/03/21 10:35:20","61","1"
"12/03/21 10:35:30","60","1"
"12/03/21 10:35:40","59","1"
"12/03/21 10:35:45","56","1"
"12/03/21 10:35:50","56","1"
"12/03/21 10:36:05","56","1"
"12/03/21 10:36:10","55","1"
"12/03/21 10:36:20","56","1"
"12/03/21 10:36:25","57","1"
"12/03/21 10:36:30","60","1"
"12/03/21 10:36:35","61","1"
"12/03/21 10:36:40","62","1"
"12/03/21 10:36:45","63","1"
"12/03/21 10:36:50","65","1"
"12/03/21 10:36:55","67","1"
"12/03/21 10:37:00","66","1"
"12/03/21 10:37:10","64","1"
"12/03/21 10:37:15","66","1"
"12/03/21 10:37:20","65","1"
"12/03/21 10:37:25","62","1"
"12/03/21 10:37:30","64","1"
"12/03/21 10:37:35","62","1"
"12/03/21 10:37:45","63","1"
"12/03/21 10:38:00","66","1"
"12/03/21 10:38:05","63","1"
"12/03/21 10:38:15","61","1"
"12/03/21 10:38:30","61","1"
"12/03/21 10:38:35","63","1"
"12/03/21 10:38:50","64","1"
"12/03/21 10:38:55","63","1"
"12/03/21 10:39:00","62","1"
"12/03/21 10:39:05","63","1"
"12/03/21 10:39:10","61","1"
"12/03/21 10:39:15","62","1"
"12/03/21 10:39:20","59","1"
"12/03/21 10:39:25","60","1"
"12/03/21 10:39:30","57","1"
"12/03/21 10:39:35","58","1"
"12/03/21 10:39:40","60","1"
"12/03/21 10:39:45","61","1"
"12/03/21 10:39:50","59","1"
"12/03/21 10:40:00","58","1"
