"dateTime","value__bpm","value__confidence"
"11/30/21 09:11:12","79","0"
"11/30/21 09:11:22","77","1"
"11/30/21 09:11:27","82","1"
"11/30/21 09:11:32","87","1"
"11/30/21 09:11:37","89","1"
"11/30/21 09:11:42","91","1"
"11/30/21 09:11:52","93","1"
"11/30/21 09:11:57","92","1"
"11/30/21 09:12:02","91","1"
"11/30/21 09:12:07","92","1"
"11/30/21 09:12:17","94","1"
"11/30/21 09:12:22","93","1"
"11/30/21 09:12:27","91","1"
"11/30/21 09:12:32","94","1"
"11/30/21 09:12:37","86","1"
"11/30/21 09:12:42","84","2"
"11/30/21 09:12:47","82","2"
"11/30/21 09:12:52","81","2"
"11/30/21 09:12:57","80","2"
"11/30/21 09:13:12","80","2"
"11/30/21 09:13:17","80","1"
"11/30/21 09:13:22","81","2"
"11/30/21 09:13:32","82","2"
"11/30/21 09:13:37","83","2"
"11/30/21 09:13:47","82","2"
"11/30/21 09:13:52","83","2"
"11/30/21 09:14:02","85","3"
"11/30/21 09:14:07","87","2"
"11/30/21 09:14:12","88","2"
"11/30/21 09:14:17","88","1"
"11/30/21 09:14:22","89","1"
"11/30/21 09:14:27","90","2"
"11/30/21 09:14:32","90","1"
"11/30/21 09:14:37","89","2"
"11/30/21 09:14:47","87","2"
"11/30/21 09:14:52","86","2"
"11/30/21 09:14:57","87","2"
"11/30/21 09:15:07","86","2"
"11/30/21 09:15:12","85","2"
"11/30/21 09:15:17","84","2"
"11/30/21 09:15:32","84","2"
"11/30/21 09:15:37","85","2"
"11/30/21 09:15:52","85","2"
"11/30/21 09:15:57","84","2"
"11/30/21 09:16:12","83","2"
"11/30/21 09:16:27","83","1"
"11/30/21 09:16:33","84","1"
"11/30/21 09:16:38","84","2"
"11/30/21 09:16:48","85","2"
"11/30/21 09:17:03","86","2"
"11/30/21 09:17:14","86","2"
"11/30/21 09:17:19","88","2"
"11/30/21 09:17:24","89","2"
"11/30/21 09:17:39","89","2"
"11/30/21 09:17:44","90","2"
"11/30/21 09:17:49","89","2"
"11/30/21 09:18:04","90","2"
"11/30/21 09:18:14","89","2"
"11/30/21 09:18:19","88","3"
"11/30/21 09:18:24","86","2"
"11/30/21 09:18:39","88","2"
"11/30/21 09:18:44","87","2"
"11/30/21 09:18:49","86","2"
"11/30/21 09:18:54","86","3"
"11/30/21 09:18:59","87","2"
"11/30/21 09:19:04","85","2"
"11/30/21 09:19:09","84","2"
"11/30/21 09:19:14","82","2"
"11/30/21 09:19:29","83","2"
"11/30/21 09:19:39","84","2"
"11/30/21 09:19:54","84","2"
"11/30/21 09:19:59","85","2"
"11/30/21 09:20:04","84","2"
"11/30/21 09:20:09","85","2"
"11/30/21 09:20:14","84","2"
"11/30/21 09:20:24","85","2"
"11/30/21 09:20:39","84","2"
"11/30/21 09:20:44","84","2"
"11/30/21 09:20:59","84","2"
"11/30/21 09:21:04","81","2"
"11/30/21 09:21:09","80","3"
"11/30/21 09:21:14","81","2"
"11/30/21 09:21:29","81","2"
"11/30/21 09:21:34","82","2"
"11/30/21 09:21:44","83","2"
"11/30/21 09:21:59","83","2"
"11/30/21 09:22:04","84","2"
"11/30/21 09:22:09","85","2"
"11/30/21 09:22:19","86","2"
"11/30/21 09:22:34","86","2"
"11/30/21 09:22:39","87","2"
"11/30/21 09:22:54","86","2"
"11/30/21 09:23:04","85","2"
"11/30/21 09:23:19","85","2"
"11/30/21 09:23:34","85","2"
"11/30/21 09:23:39","86","2"
