"dateTime","value__bpm","value__confidence"
"11/21/21 08:41:04","87","0"
"11/21/21 08:41:09","67","0"
"11/21/21 08:41:14","69","0"
"11/21/21 08:41:19","74","1"
"11/21/21 08:41:24","79","1"
"11/21/21 08:41:29","85","1"
"11/21/21 08:41:34","83","1"
"11/21/21 08:41:39","85","1"
"11/21/21 08:41:49","84","1"
"11/21/21 08:41:54","86","1"
"11/21/21 08:41:59","87","1"
"11/21/21 08:42:04","83","1"
"11/21/21 08:42:09","86","1"
"11/21/21 08:42:14","84","1"
"11/21/21 08:42:19","85","1"
"11/21/21 08:42:24","83","1"
"11/21/21 08:42:29","84","1"
"11/21/21 08:42:34","81","1"
"11/21/21 08:42:39","82","1"
"11/21/21 08:42:49","87","2"
"11/21/21 08:42:59","90","2"
"11/21/21 08:43:04","92","2"
"11/21/21 08:43:14","95","2"
"11/21/21 08:43:19","98","2"
"11/21/21 08:43:23","101","2"
"11/21/21 08:43:29","101","2"
"11/21/21 08:43:34","100","2"
"11/21/21 08:43:39","98","2"
"11/21/21 08:43:54","98","2"
"11/21/21 08:44:09","98","1"
"11/21/21 08:44:19","100","1"
"11/21/21 08:44:29","98","1"
"11/21/21 08:44:34","95","1"
"11/21/21 08:44:39","94","1"
"11/21/21 08:44:44","95","1"
"11/21/21 08:44:49","96","1"
"11/21/21 08:44:54","98","1"
"11/21/21 08:44:59","100","1"
"11/21/21 08:45:09","99","1"
"11/21/21 08:45:14","97","1"
"11/21/21 08:45:24","98","1"
"11/21/21 08:45:39","99","1"
"11/21/21 08:45:44","98","1"
"11/21/21 08:45:49","99","1"
"11/21/21 08:45:54","96","1"
"11/21/21 08:45:59","96","2"
"11/21/21 08:46:04","94","2"
"11/21/21 08:46:09","90","2"
"11/21/21 08:46:14","83","1"
"11/21/21 08:46:24","85","1"
"11/21/21 08:46:35","89","2"
"11/21/21 08:46:40","91","2"
"11/21/21 08:46:50","90","2"
"11/21/21 08:47:00","93","2"
"11/21/21 08:47:05","96","2"
"11/21/21 08:47:20","96","2"
"11/21/21 08:47:25","104","2"
"11/21/21 08:47:30","100","1"
"11/21/21 08:47:35","92","1"
"11/21/21 08:47:40","94","1"
"11/21/21 08:47:55","94","1"
"11/21/21 08:48:05","93","1"
"11/21/21 08:48:10","94","1"
"11/21/21 08:48:20","92","1"
"11/21/21 08:48:30","91","1"
"11/21/21 08:48:35","90","1"
"11/21/21 08:48:45","89","1"
"11/21/21 08:48:55","88","1"
"11/21/21 08:49:05","87","1"
"11/21/21 08:49:10","86","1"
"11/21/21 08:49:20","88","1"
"11/21/21 08:49:25","89","1"
"11/21/21 08:49:30","90","1"
"11/21/21 08:49:35","92","1"
"11/21/21 08:49:45","90","1"
