,value__bpm,value__confidence,year,month,day,hour,minute,second,dateTime
0,96.58930206298828,-0.13334211707115173,2021,11,25,0,0,0,2021-11-25 00:00:00
1,97.25052642822266,0.06090664491057396,2021,11,25,0,0,5,2021-11-25 00:00:05
2,97.1007080078125,0.024344472214579582,2021,11,25,0,0,10,2021-11-25 00:00:10
3,94.58412170410156,-0.27352890372276306,2021,11,25,0,0,15,2021-11-25 00:00:15
4,92.63302612304688,-0.10387993603944778,2021,11,25,0,0,20,2021-11-25 00:00:20
5,91.62891387939453,-0.2713649868965149,2021,11,25,0,0,25,2021-11-25 00:00:25
6,92.4589614868164,-0.019058560952544212,2021,11,25,0,0,30,2021-11-25 00:00:30
7,93.93962097167969,-0.2998875677585602,2021,11,25,0,0,35,2021-11-25 00:00:35
8,99.87017822265625,0.06859052181243896,2021,11,25,0,0,40,2021-11-25 00:00:40
9,98.65505981445312,0.26030805706977844,2021,11,25,0,0,45,2021-11-25 00:00:45
10,100.02906036376953,0.9713117480278015,2021,11,25,0,0,50,2021-11-25 00:00:50
11,100.96015167236328,1.2720155715942383,2021,11,25,0,0,55,2021-11-25 00:00:55
12,94.13533020019531,0.35317233204841614,2021,11,25,0,1,0,2021-11-25 00:01:00
13,94.58087158203125,0.5955449342727661,2021,11,25,0,1,5,2021-11-25 00:01:05
14,94.36299896240234,0.4393027722835541,2021,11,25,0,1,10,2021-11-25 00:01:10
15,94.61781311035156,-0.2591049373149872,2021,11,25,0,1,15,2021-11-25 00:01:15
16,92.372314453125,-0.04217797517776489,2021,11,25,0,1,20,2021-11-25 00:01:20
17,90.65752410888672,-0.20076151192188263,2021,11,25,0,1,25,2021-11-25 00:01:25
18,91.41498565673828,-0.39470699429512024,2021,11,25,0,1,30,2021-11-25 00:01:30
19,93.32269287109375,-0.7020872235298157,2021,11,25,0,1,35,2021-11-25 00:01:35
20,98.1557388305664,-0.15622888505458832,2021,11,25,0,1,40,2021-11-25 00:01:40
21,95.72589874267578,0.12283460795879364,2021,11,25,0,1,45,2021-11-25 00:01:45
22,96.39369201660156,0.6119495630264282,2021,11,25,0,1,50,2021-11-25 00:01:50
23,105.28135681152344,1.0247529745101929,2021,11,25,0,1,55,2021-11-25 00:01:55
24,90.64990234375,0.02795586548745632,2021,11,25,0,2,0,2021-11-25 00:02:00
25,89.45587921142578,0.2979266941547394,2021,11,25,0,2,5,2021-11-25 00:02:05
26,89.87413787841797,0.17293959856033325,2021,11,25,0,2,10,2021-11-25 00:02:10
27,91.60134887695312,-0.13413797318935394,2021,11,25,0,2,15,2021-11-25 00:02:15
28,95.87434387207031,0.03529539704322815,2021,11,25,0,2,20,2021-11-25 00:02:20
29,92.38513946533203,-0.21026383340358734,2021,11,25,0,2,25,2021-11-25 00:02:25
30,87.457275390625,-0.3844728469848633,2021,11,25,0,2,30,2021-11-25 00:02:30
31,88.02728271484375,-0.885962188243866,2021,11,25,0,2,35,2021-11-25 00:02:35
32,91.26770782470703,-0.14415991306304932,2021,11,25,0,2,40,2021-11-25 00:02:40
33,92.1125717163086,0.13490353524684906,2021,11,25,0,2,45,2021-11-25 00:02:45
34,91.27627563476562,0.6290184259414673,2021,11,25,0,2,50,2021-11-25 00:02:50
35,90.69578552246094,0.7552939057350159,2021,11,25,0,2,55,2021-11-25 00:02:55
36,86.28672790527344,-0.1025296151638031,2021,11,25,0,3,0,2021-11-25 00:03:00
37,85.2450180053711,-0.03588048741221428,2021,11,25,0,3,5,2021-11-25 00:03:05
38,85.65906524658203,-0.027041936293244362,2021,11,25,0,3,10,2021-11-25 00:03:10
39,87.96218872070312,-0.16426801681518555,2021,11,25,0,3,15,2021-11-25 00:03:15
40,89.63233947753906,0.02283373847603798,2021,11,25,0,3,20,2021-11-25 00:03:20
41,86.4393081665039,-0.1706976592540741,2021,11,25,0,3,25,2021-11-25 00:03:25
42,88.42764282226562,-0.3446858823299408,2021,11,25,0,3,30,2021-11-25 00:03:30
43,85.38626861572266,-0.7934996485710144,2021,11,25,0,3,35,2021-11-25 00:03:35
44,89.52306365966797,0.1743968427181244,2021,11,25,0,3,40,2021-11-25 00:03:40
