,value__bpm,value__confidence,year,month,day,hour,minute,second,dateTime
0,111.9197769165039,1.273584246635437,2021,11,29,0,0,0,2021-11-29 00:00:00
1,111.96871948242188,1.0446913242340088,2021,11,29,0,0,5,2021-11-29 00:00:05
2,110.80097198486328,1.1421390771865845,2021,11,29,0,0,10,2021-11-29 00:00:10
3,109.21282958984375,0.9136347770690918,2021,11,29,0,0,15,2021-11-29 00:00:15
4,110.00154113769531,1.0882341861724854,2021,11,29,0,0,20,2021-11-29 00:00:20
5,110.47212982177734,1.116952657699585,2021,11,29,0,0,25,2021-11-29 00:00:25
6,110.613525390625,1.5372012853622437,2021,11,29,0,0,30,2021-11-29 00:00:30
7,111.57743072509766,1.6314492225646973,2021,11,29,0,0,35,2021-11-29 00:00:35
8,114.19544982910156,1.7589985132217407,2021,11,29,0,0,40,2021-11-29 00:00:40
9,114.17056274414062,1.6841264963150024,2021,11,29,0,0,45,2021-11-29 00:00:45
10,112.95751190185547,1.4377208948135376,2021,11,29,0,0,50,2021-11-29 00:00:50
11,106.55714416503906,1.418440818786621,2021,11,29,0,0,55,2021-11-29 00:00:55
12,113.6037826538086,1.1820905208587646,2021,11,29,0,1,0,2021-11-29 00:01:00
13,112.29121398925781,1.0563234090805054,2021,11,29,0,1,5,2021-11-29 00:01:05
14,111.63616943359375,-0.027650749310851097,2021,11,29,0,1,10,2021-11-29 00:01:10
15,109.77325439453125,-0.012188618071377277,2021,11,29,0,1,15,2021-11-29 00:01:15
16,108.48197937011719,0.11752841621637344,2021,11,29,0,1,20,2021-11-29 00:01:20
17,106.94426727294922,0.10783856362104416,2021,11,29,0,1,25,2021-11-29 00:01:25
18,102.22550964355469,0.5777867436408997,2021,11,29,0,1,30,2021-11-29 00:01:30
19,100.82158660888672,0.6667091846466064,2021,11,29,0,1,35,2021-11-29 00:01:35
20,105.31724548339844,0.7960032224655151,2021,11,29,0,1,40,2021-11-29 00:01:40
21,105.2923583984375,0.8504883646965027,2021,11,29,0,1,45,2021-11-29 00:01:45
22,104.65128326416016,0.7191824316978455,2021,11,29,0,1,50,2021-11-29 00:01:50
23,97.201171875,0.6999025344848633,2021,11,29,0,1,55,2021-11-29 00:01:55
24,94.2216567993164,0.35724300146102905,2021,11,29,0,2,0,2021-11-29 00:02:00
25,96.632568359375,0.26518934965133667,2021,11,29,0,2,5,2021-11-29 00:02:05
26,98.36453247070312,-0.10016631335020065,2021,11,29,0,2,10,2021-11-29 00:02:10
27,99.17355346679688,-0.08470412343740463,2021,11,29,0,2,15,2021-11-29 00:02:15
28,100.34046936035156,0.1041484847664833,2021,11,29,0,2,20,2021-11-29 00:02:20
29,101.29024505615234,0.13771557807922363,2021,11,29,0,2,25,2021-11-29 00:02:25
30,102.76982879638672,0.5652092695236206,2021,11,29,0,2,30,2021-11-29 00:02:30
31,101.8613510131836,0.6570339798927307,2021,11,29,0,2,35,2021-11-29 00:02:35
32,107.17874145507812,0.8080392479896545,2021,11,29,0,2,40,2021-11-29 00:02:40
33,107.15385437011719,0.8708969354629517,2021,11,29,0,2,45,2021-11-29 00:02:45
34,106.03430938720703,0.7395910620689392,2021,11,29,0,2,50,2021-11-29 00:02:50
35,101.00709533691406,0.7203111052513123,2021,11,29,0,2,55,2021-11-29 00:02:55
36,112.11231231689453,0.2957538962364197,2021,11,29,0,3,0,2021-11-29 00:03:00
37,115.05302429199219,0.16896992921829224,2021,11,29,0,3,5,2021-11-29 00:03:05
38,118.89411926269531,-0.06818494200706482,2021,11,29,0,3,10,2021-11-29 00:03:10
39,119.90206146240234,-0.06560832262039185,2021,11,29,0,3,15,2021-11-29 00:03:15
40,120.58179473876953,0.20131035149097443,2021,11,29,0,3,20,2021-11-29 00:03:20
41,120.84241485595703,0.24198734760284424,2021,11,29,0,3,25,2021-11-29 00:03:25
42,120.12254333496094,0.6694811582565308,2021,11,29,0,3,30,2021-11-29 00:03:30
43,121.94712829589844,0.7055613398551941,2021,11,29,0,3,35,2021-11-29 00:03:35
44,126.45482635498047,0.8703275322914124,2021,11,29,0,3,40,2021-11-29 00:03:40
