,value__bpm,value__confidence,year,month,day,hour,minute,second,dateTime
0,107.1356201171875,0.23362502455711365,2021,11,30,0,0,0,2021-11-30 00:00:00
1,108.01233673095703,0.05259482190012932,2021,11,30,0,0,5,2021-11-30 00:00:05
2,106.72004699707031,-0.045850444585084915,2021,11,30,0,0,10,2021-11-30 00:00:10
3,108.07296752929688,0.4747408628463745,2021,11,30,0,0,15,2021-11-30 00:00:15
4,107.57259368896484,0.6606597304344177,2021,11,30,0,0,20,2021-11-30 00:00:20
5,108.19430541992188,0.7390763759613037,2021,11,30,0,0,25,2021-11-30 00:00:25
6,111.43437194824219,0.5210569500923157,2021,11,30,0,0,30,2021-11-30 00:00:30
7,110.46687316894531,0.4327765703201294,2021,11,30,0,0,35,2021-11-30 00:00:35
8,111.2074203491211,0.38249990344047546,2021,11,30,0,0,40,2021-11-30 00:00:40
9,110.88948059082031,0.36123818159103394,2021,11,30,0,0,45,2021-11-30 00:00:45
10,111.20942687988281,0.4129753112792969,2021,11,30,0,0,50,2021-11-30 00:00:50
11,102.87310028076172,0.4273693263530731,2021,11,30,0,0,55,2021-11-30 00:00:55
12,103.27957153320312,0.5769294500350952,2021,11,30,0,1,0,2021-11-30 00:01:00
13,103.3636474609375,0.6381030678749084,2021,11,30,0,1,5,2021-11-30 00:01:05
14,98.86030578613281,0.26416707038879395,2021,11,30,0,1,10,2021-11-30 00:01:10
15,99.37041473388672,0.8018119931221008,2021,11,30,0,1,15,2021-11-30 00:01:15
16,99.78720092773438,0.9845050573348999,2021,11,30,0,1,20,2021-11-30 00:01:20
17,101.88662719726562,1.3385443687438965,2021,11,30,0,1,25,2021-11-30 00:01:25
18,102.77590942382812,0.826492428779602,2021,11,30,0,1,30,2021-11-30 00:01:30
19,103.09302520751953,0.8035294413566589,2021,11,30,0,1,35,2021-11-30 00:01:35
20,104.18553924560547,0.7532527446746826,2021,11,30,0,1,40,2021-11-30 00:01:40
21,105.22100830078125,0.7319910526275635,2021,11,30,0,1,45,2021-11-30 00:01:45
22,107.47969818115234,0.6744880080223083,2021,11,30,0,1,50,2021-11-30 00:01:50
23,109.88123321533203,0.6517226696014404,2021,11,30,0,1,55,2021-11-30 00:01:55
24,112.58538055419922,0.4579128623008728,2021,11,30,0,2,0,2021-11-30 00:02:00
25,115.76563262939453,0.24630945920944214,2021,11,30,0,2,5,2021-11-30 00:02:05
26,115.46723937988281,0.16511042416095734,2021,11,30,0,2,10,2021-11-30 00:02:10
27,117.67124938964844,0.7722889184951782,2021,11,30,0,2,15,2021-11-30 00:02:15
28,117.62018585205078,0.9549820423126221,2021,11,30,0,2,20,2021-11-30 00:02:20
29,118.55980682373047,1.206252098083496,2021,11,30,0,2,25,2021-11-30 00:02:25
30,122.14815521240234,0.8711729049682617,2021,11,30,0,2,30,2021-11-30 00:02:30
31,122.46527099609375,0.8213913440704346,2021,11,30,0,2,35,2021-11-30 00:02:35
32,119.8827133178711,0.7805339097976685,2021,11,30,0,2,40,2021-11-30 00:02:40
33,118.25543212890625,0.7596017122268677,2021,11,30,0,2,45,2021-11-30 00:02:45
34,117.75833892822266,0.7688393592834473,2021,11,30,0,2,50,2021-11-30 00:02:50
35,116.40718841552734,0.7350301742553711,2021,11,30,0,2,55,2021-11-30 00:02:55
36,112.50013732910156,0.45599234104156494,2021,11,30,0,3,0,2021-11-30 00:03:00
37,113.0508041381836,0.30924326181411743,2021,11,30,0,3,5,2021-11-30 00:03:05
38,110.7278060913086,0.1082170382142067,2021,11,30,0,3,10,2021-11-30 00:03:10
39,110.48749542236328,0.7153955698013306,2021,11,30,0,3,15,2021-11-30 00:03:15
40,106.43412780761719,0.9246691465377808,2021,11,30,0,3,20,2021-11-30 00:03:20
41,107.1270751953125,1.208631157875061,2021,11,30,0,3,25,2021-11-30 00:03:25
42,111.54547882080078,0.9043775796890259,2021,11,30,0,3,30,2021-11-30 00:03:30
