,value__bpm,value__confidence,year,month,day,hour,minute,second,dateTime
0,101.78778839111328,-1.1027755737304688,2021,11,22,0,0,0,2021-11-22 00:00:00
1,100.84150695800781,-0.031346213072538376,2021,11,22,0,0,5,2021-11-22 00:00:05
2,101.76993560791016,-0.047547224909067154,2021,11,22,0,0,10,2021-11-22 00:00:10
3,102.31993103027344,-0.09752001613378525,2021,11,22,0,0,15,2021-11-22 00:00:15
4,102.72003173828125,0.11142373830080032,2021,11,22,0,0,20,2021-11-22 00:00:20
5,103.9782943725586,0.868342936038971,2021,11,22,0,0,25,2021-11-22 00:00:25
6,109.72323608398438,0.6794949173927307,2021,11,22,0,0,30,2021-11-22 00:00:30
7,115.49099731445312,0.5687017440795898,2021,11,22,0,0,35,2021-11-22 00:00:35
8,115.75665283203125,1.3481601476669312,2021,11,22,0,0,40,2021-11-22 00:00:40
9,116.97108459472656,1.1797974109649658,2021,11,22,0,0,45,2021-11-22 00:00:45
10,117.16419982910156,0.3510289788246155,2021,11,22,0,0,50,2021-11-22 00:00:50
11,114.75387573242188,0.43256789445877075,2021,11,22,0,0,55,2021-11-22 00:00:55
12,100.88086700439453,0.06358382105827332,2021,11,22,0,1,0,2021-11-22 00:01:00
13,100.20426177978516,0.8543583154678345,2021,11,22,0,1,5,2021-11-22 00:01:05
14,100.8486557006836,0.6773271560668945,2021,11,22,0,1,10,2021-11-22 00:01:10
15,100.83003234863281,0.686396598815918,2021,11,22,0,1,15,2021-11-22 00:01:15
16,100.5411376953125,0.884992241859436,2021,11,22,0,1,20,2021-11-22 00:01:20
17,97.6532211303711,1.5117714405059814,2021,11,22,0,1,25,2021-11-22 00:01:25
18,104.2984619140625,1.7563143968582153,2021,11,22,0,1,30,2021-11-22 00:01:30
19,108.80876922607422,1.6833927631378174,2021,11,22,0,1,35,2021-11-22 00:01:35
20,108.7807846069336,2.3473358154296875,2021,11,22,0,1,40,2021-11-22 00:01:40
21,111.6535415649414,1.9655938148498535,2021,11,22,0,1,45,2021-11-22 00:01:45
22,111.69548034667969,1.3190261125564575,2021,11,22,0,1,50,2021-11-22 00:01:50
23,109.51643371582031,1.4864524602890015,2021,11,22,0,1,55,2021-11-22 00:01:55
24,92.7056655883789,0.40385526418685913,2021,11,22,0,2,0,2021-11-22 00:02:00
25,92.45590209960938,0.778064489364624,2021,11,22,0,2,5,2021-11-22 00:02:05
26,91.37688446044922,0.6103318929672241,2021,11,22,0,2,10,2021-11-22 00:02:10
27,91.88903045654297,0.245504230260849,2021,11,22,0,2,15,2021-11-22 00:02:15
28,92.61241912841797,0.35400232672691345,2021,11,22,0,2,20,2021-11-22 00:02:20
29,94.42049407958984,1.0118472576141357,2021,11,22,0,2,25,2021-11-22 00:02:25
30,101.95869445800781,1.3745018243789673,2021,11,22,0,2,30,2021-11-22 00:02:30
31,109.03175354003906,1.3603249788284302,2021,11,22,0,2,35,2021-11-22 00:02:35
32,110.5439453125,1.880064845085144,2021,11,22,0,2,40,2021-11-22 00:02:40
33,111.77226257324219,1.597660779953003,2021,11,22,0,2,45,2021-11-22 00:02:45
34,111.81420135498047,0.7861048579216003,2021,11,22,0,2,50,2021-11-22 00:02:50
35,110.36254119873047,1.0287837982177734,2021,11,22,0,2,55,2021-11-22 00:02:55
36,99.27011108398438,0.5118173360824585,2021,11,22,0,3,0,2021-11-22 00:03:00
37,100.007080078125,0.6643301844596863,2021,11,22,0,3,5,2021-11-22 00:03:05
38,94.634521484375,0.39092177152633667,2021,11,22,0,3,10,2021-11-22 00:03:10
39,94.18914031982422,0.19538109004497528,2021,11,22,0,3,15,2021-11-22 00:03:15
40,94.38262176513672,0.38791659474372864,2021,11,22,0,3,20,2021-11-22 00:03:20
41,96.6441650390625,1.2258257865905762,2021,11,22,0,3,25,2021-11-22 00:03:25
42,103.28800201416016,1.4199490547180176,2021,11,22,0,3,30,2021-11-22 00:03:30
