,value__bpm,value__confidence,year,month,day,hour,minute,second,dateTime
0,102.47064208984375,0.03147272393107414,2021,11,20,0,0,0,2021-11-20 00:00:00
1,101.34193420410156,0.0670812726020813,2021,11,20,0,0,5,2021-11-20 00:00:05
2,101.84358978271484,0.8659303188323975,2021,11,20,0,0,10,2021-11-20 00:00:10
3,100.11384582519531,-0.04806395247578621,2021,11,20,0,0,15,2021-11-20 00:00:15
4,99.8998794555664,0.11050301045179367,2021,11,20,0,0,20,2021-11-20 00:00:20
5,101.11284637451172,0.2592410743236542,2021,11,20,0,0,25,2021-11-20 00:00:25
6,101.3877944946289,-0.08981209248304367,2021,11,20,0,0,30,2021-11-20 00:00:30
7,101.79786682128906,-0.032864417880773544,2021,11,20,0,0,35,2021-11-20 00:00:35
8,102.17472076416016,0.004628941882401705,2021,11,20,0,0,40,2021-11-20 00:00:40
9,94.0565414428711,0.2273058146238327,2021,11,20,0,0,45,2021-11-20 00:00:45
10,92.12793731689453,0.13071630895137787,2021,11,20,0,0,50,2021-11-20 00:00:50
11,94.14799499511719,1.3907501697540283,2021,11,20,0,0,55,2021-11-20 00:00:55
12,100.57139587402344,0.037669528275728226,2021,11,20,0,1,0,2021-11-20 00:01:00
13,100.35746002197266,0.006770458538085222,2021,11,20,0,1,5,2021-11-20 00:01:05
14,101.16342163085938,0.13950544595718384,2021,11,20,0,1,10,2021-11-20 00:01:10
15,99.84442138671875,0.16625913977622986,2021,11,20,0,1,15,2021-11-20 00:01:15
16,99.91925048828125,0.2485608607530594,2021,11,20,0,1,20,2021-11-20 00:01:20
17,101.51991271972656,0.028216706588864326,2021,11,20,0,1,25,2021-11-20 00:01:25
18,101.79486083984375,-0.06111326813697815,2021,11,20,0,1,30,2021-11-20 00:01:30
19,102.2000732421875,-0.07779288291931152,2021,11,20,0,1,35,2021-11-20 00:01:35
20,101.9430923461914,-0.04029952362179756,2021,11,20,0,1,40,2021-11-20 00:01:40
21,94.45263671875,0.05635516345500946,2021,11,20,0,1,45,2021-11-20 00:01:45
22,92.7374267578125,-0.033073946833610535,2021,11,20,0,1,50,2021-11-20 00:01:50
23,95.01994323730469,1.5361279249191284,2021,11,20,0,1,55,2021-11-20 00:01:55
24,94.1501235961914,-0.015229457058012486,2021,11,20,0,2,0,2021-11-20 00:02:00
25,94.17704772949219,-0.08931953459978104,2021,11,20,0,2,5,2021-11-20 00:02:05
26,95.2562026977539,-0.026621302589774132,2021,11,20,0,2,10,2021-11-20 00:02:10
27,94.96661376953125,0.06014120206236839,2021,11,20,0,2,15,2021-11-20 00:02:15
28,94.32142639160156,-0.06147075444459915,2021,11,20,0,2,20,2021-11-20 00:02:20
29,95.50997924804688,-0.1740538328886032,2021,11,20,0,2,25,2021-11-20 00:02:25
30,95.69642639160156,-0.21617545187473297,2021,11,20,0,2,30,2021-11-20 00:02:30
31,95.7938461303711,-0.16739149391651154,2021,11,20,0,2,35,2021-11-20 00:02:35
32,95.59771728515625,-0.12989814579486847,2021,11,20,0,2,40,2021-11-20 00:02:40
33,88.031982421875,-0.07149553298950195,2021,11,20,0,2,45,2021-11-20 00:02:45
34,86.64974975585938,-0.17081712186336517,2021,11,20,0,2,50,2021-11-20 00:02:50
35,88.47601318359375,0.9234771132469177,2021,11,20,0,2,55,2021-11-20 00:02:55
36,95.5371322631836,-0.054499831050634384,2021,11,20,0,3,0,2021-11-20 00:03:00
37,96.00192260742188,-0.09116524457931519,2021,11,20,0,3,5,2021-11-20 00:03:05
38,97.0810775756836,-0.028467005118727684,2021,11,20,0,3,10,2021-11-20 00:03:10
39,96.6941146850586,0.06213546171784401,2021,11,20,0,3,15,2021-11-20 00:03:15
40,96.3483657836914,-0.006864036899060011,2021,11,20,0,3,20,2021-11-20 00:03:20
41,98.29705810546875,-0.11944714188575745,2021,11,20,0,3,25,2021-11-20 00:03:25
42,101.11035919189453,-0.09871386736631393,2021,11,20,0,3,30,2021-11-20 00:03:30
43,101.12741088867188,-0.09360624104738235,2021,11,20,0,3,35,2021-11-20 00:03:35
44,100.8534164428711,-0.09233661741018295,2021,11,20,0,3,40,2021-11-20 00:03:40
45,92.80232238769531,-0.021544640883803368,2021,11,20,0,3,45,2021-11-20 00:03:45
46,90.7041015625,-0.06895299255847931,2021,11,20,0,3,50,2021-11-20 00:03:50
47,92.24947357177734,0.9503248929977417,2021,11,20,0,3,55,2021-11-20 00:03:55
48,100.93441772460938,-0.10953549295663834,2021,11,20,0,4,0,2021-11-20 00:04:00
49,102.27069854736328,-0.14620089530944824,2021,11,20,0,4,5,2021-11-20 00:04:05
50,103.59028625488281,-0.0749054104089737,2021,11,20,0,4,10,2021-11-20 00:04:10
51,103.13184356689453,0.1760556846857071,2021,11,20,0,4,15,2021-11-20 00:04:15
52,102.68160247802734,0.15802660584449768,2021,11,20,0,4,20,2021-11-20 00:04:20
53,102.69625091552734,-0.16297650337219238,2021,11,20,0,4,25,2021-11-20 00:04:25
54,103.91011810302734,-0.1782173216342926,2021,11,20,0,4,30,2021-11-20 00:04:30
55,104.02702331542969,-0.1125934049487114,2021,11,20,0,4,35,2021-11-20 00:04:35
56,103.79312896728516,-0.09217659384012222,2021,11,20,0,4,40,2021-11-20 00:04:40
57,95.86090087890625,0.000326802022755146,2021,11,20,0,4,45,2021-11-20 00:04:45
58,94.20856475830078,-0.1016286313533783,2021,11,20,0,4,50,2021-11-20 00:04:50
59,95.75393676757812,0.9218335151672363,2021,11,20,0,4,55,2021-11-20 00:04:55
60,98.81116485595703,-0.12210386246442795,2021,11,20,0,5,0,2021-11-20 00:05:00
61,98.9219741821289,-0.1244659572839737,2021,11,20,0,5,5,2021-11-20 00:05:05
62,99.61221313476562,-0.10436822474002838,2021,11,20,0,5,10,2021-11-20 00:05:10
63,98.91304779052734,-0.0542144700884819,2021,11,20,0,5,15,2021-11-20 00:05:15
64,98.681884765625,-0.11898098140954971,2021,11,20,0,5,20,2021-11-20 00:05:20
65,98.81236267089844,-0.16631543636322021,2021,11,20,0,5,25,2021-11-20 00:05:25
66,100.02622985839844,-0.11258593201637268,2021,11,20,0,5,30,2021-11-20 00:05:30
67,100.14313507080078,-0.08406919986009598,2021,11,20,0,5,35,2021-11-20 00:05:35
68,99.90924072265625,-0.07265081256628036,2021,11,20,0,5,40,2021-11-20 00:05:40
69,91.99304962158203,0.015799978747963905,2021,11,20,0,5,45,2021-11-20 00:05:45
70,89.79025268554688,-0.09435641765594482,2021,11,20,0,5,50,2021-11-20 00:05:50
71,92.18706512451172,1.0592000484466553,2021,11,20,0,5,55,2021-11-20 00:05:55
72,97.6861801147461,-0.0751747190952301,2021,11,20,0,6,0,2021-11-20 00:06:00
73,97.87771606445312,-0.07753677666187286,2021,11,20,0,6,5,2021-11-20 00:06:05
74,98.18276977539062,-0.04667378589510918,2021,11,20,0,6,10,2021-11-20 00:06:10
75,98.02128601074219,0.0067169866524636745,2021,11,20,0,6,15,2021-11-20 00:06:15
76,97.60923767089844,-0.057853519916534424,2021,11,20,0,6,20,2021-11-20 00:06:20
77,97.96534729003906,-0.012266295962035656,2021,11,20,0,6,25,2021-11-20 00:06:25
78,99.44425201416016,0.31017565727233887,2021,11,20,0,6,30,2021-11-20 00:06:30
79,99.5611572265625,0.1580432951450348,2021,11,20,0,6,35,2021-11-20 00:06:35
80,99.74409484863281,0.13126590847969055,2021,11,20,0,6,40,2021-11-20 00:06:40
81,91.9640121459961,0.3976186215877533,2021,11,20,0,6,45,2021-11-20 00:06:45
